1,1,101,0,0,5720,.IMAD.WIDE,5702,5711,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x990,-1,-1,-1,0 
1,1,103,0,0,5730,.IMAD,5720,5721,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x9b0,-1,-1,-1,0 
1,1,104,0,0,5739,.IADD3,5720,5730,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x9c0,-1,-1,-1,0 
1,1,105,0,0,5748,.IADD3,5730,5739,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x9d0,-1,-1,-1,0 
1,1,106,0,0,5749,.LEA.HI.X.SX32,5730,5740,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x9e0,-1,-1,-1,0 
1,1,107,0,0,5757,.LEA,5740,5748,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x9f0,-1,-1,-1,0 
1,1,108,0,0,5758,.LEA.HI.X,5740,5749,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa00,-1,-1,-1,0 
1,1,109,0,0,5759,.IADD3,5749,5750,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa10,-1,-1,-1,0 
1,1,102,0,0,5916,.LDG.E.SYS,5702,5720,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x9a0,-1,-1,-1,1 
1,1,110,0,0,5922,.STG.E.SYS,5749,5916,1,2,0,0,1,4,11,0,6,0,-1,1,32,0,0,-1,0xa20,-1,-1,-1,1 
1,1,111,0,0,5925,.BSYNC,5916,5917,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xa30,-1,-1,-1,0 
1,1,114,0,0,5928,.IABS,5918,5920,4,0,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa60,-1,-1,-1,0 
1,1,115,0,0,5931,.IMAD.MOV.U32,5920,5921,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa70,-1,-1,-1,0 
1,1,116,0,0,5931,.IADD3,5920,5922,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa80,-1,-1,-1,0 
1,1,117,0,0,5937,.I2F.RP,5922,5928,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xa90,-1,-1,-1,0 
1,1,118,0,0,5940,.IABS,5922,5931,4,1,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xaa0,-1,-1,-1,0 
1,1,119,0,0,5941,.ISETP.GE.AND,5931,5932,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xab0,-1,-1,-1,0 
1,1,120,0,0,5942,.LOP3.LUT,5931,5933,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xac0,-1,-1,-1,0 
1,1,112,0,0,5943,.LDG.E.SYS,5916,5918,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0xa40,-1,-1,-1,1 
1,1,113,0,0,5944,.LDG.E.SYS,5918,5919,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0xa50,-1,-1,-1,1 
1,1,121,0,0,5951,.ISETP.GE.AND,5933,5942,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xad0,-1,-1,-1,0 
1,1,122,0,0,5968,.MUFU.RCP,5933,5943,20,1,1,0,0,0,2,0,4,0,-1,8,32,0,0,-1,0xae0,-1,-1,-1,0 
1,1,123,0,0,5977,.IADD3,5943,5968,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xaf0,-1,-1,-1,0 
1,1,124,0,0,5986,.F2I.FTZ.U32.TRUNC.NTZ,5943,5977,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xb00,-1,-1,-1,0 
1,1,125,0,0,5995,.IMAD.MOV,5977,5986,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xb10,-1,-1,-1,0 
1,1,126,0,0,6004,.IMAD,5977,5995,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xb20,-1,-1,-1,0 
